Reference, Reference URL, Reference Perpendicular Baseline (meters),Secondary, Secondary URL, Secondary Perpendicular Baseline (meters),Pair Temporal Baseline (days)
S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB.zip,14,S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847.zip,24,12
S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB.zip,14,S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD.zip,-10,24
S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB.zip,14,S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4.zip,8,36
S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB.zip,14,S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D.zip,0,60
S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847.zip,24,S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD.zip,-10,12
S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847.zip,24,S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4.zip,8,24
S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847.zip,24,S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D.zip,0,48
S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847.zip,24,S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A.zip,-21,60
S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD.zip,-10,S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4.zip,8,12
S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD.zip,-10,S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D.zip,0,36
S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD.zip,-10,S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A.zip,-21,48
S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD.zip,-10,S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A.zip,-22,60
S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4.zip,8,S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D.zip,0,24
S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4.zip,8,S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A.zip,-21,36
S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4.zip,8,S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A.zip,-22,48
S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4.zip,8,S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA.zip,-50,60
S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D.zip,0,S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A.zip,-21,12
S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D.zip,0,S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A.zip,-22,24
S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D.zip,0,S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA.zip,-50,36
S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D.zip,0,S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E.zip,66,48
S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210314T113024_20210314T113052_036994_045A64_017D.zip,0,S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D.zip,-28,60
S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A.zip,-21,S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A.zip,-22,12
S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A.zip,-21,S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA.zip,-50,24
S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A.zip,-21,S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E.zip,66,36
S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A.zip,-21,S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D.zip,-28,48
S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210326T113024_20210326T113052_037169_04606D_1B2A.zip,-21,S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92.zip,-48,60
S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A.zip,-22,S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA.zip,-50,12
S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A.zip,-22,S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E.zip,66,24
S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A.zip,-22,S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D.zip,-28,36
S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A.zip,-22,S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92.zip,-48,48
S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210407T113025_20210407T113052_037344_04667D_8B2A.zip,-22,S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047.zip,-60,60
S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA.zip,-50,S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E.zip,66,12
S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA.zip,-50,S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D.zip,-28,24
S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA.zip,-50,S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92.zip,-48,36
S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA.zip,-50,S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047.zip,-60,48
S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210419T113025_20210419T113053_037519_046C88_D4EA.zip,-50,S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083.zip,-77,60
S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E.zip,66,S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D.zip,-28,12
S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E.zip,66,S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92.zip,-48,24
S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E.zip,66,S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047.zip,-60,36
S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E.zip,66,S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083.zip,-77,48
S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T113025_20210501T113053_037694_04729A_992E.zip,66,S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735.zip,-39,60
S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D.zip,-28,S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92.zip,-48,12
S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D.zip,-28,S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047.zip,-60,24
S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D.zip,-28,S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083.zip,-77,36
S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D.zip,-28,S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735.zip,-39,48
S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210513T113026_20210513T113054_037869_04782B_613D.zip,-28,S1A_IW_SLC__1SDV_20210712T113030_20210712T113058_038744_049264_E5BC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210712T113030_20210712T113058_038744_049264_E5BC.zip,-13,60
S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92.zip,-48,S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047.zip,-60,12
S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92.zip,-48,S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083.zip,-77,24
S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92.zip,-48,S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735.zip,-39,36
S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92.zip,-48,S1A_IW_SLC__1SDV_20210712T113030_20210712T113058_038744_049264_E5BC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210712T113030_20210712T113058_038744_049264_E5BC.zip,-13,48
S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210525T113027_20210525T113055_038044_047D75_AF92.zip,-48,S1A_IW_SLC__1SDV_20210724T113030_20210724T113058_038919_04979F_83E2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210724T113030_20210724T113058_038919_04979F_83E2.zip,7,60
S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047.zip,-60,S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083.zip,-77,12
S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047.zip,-60,S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735.zip,-39,24
S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047.zip,-60,S1A_IW_SLC__1SDV_20210712T113030_20210712T113058_038744_049264_E5BC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210712T113030_20210712T113058_038744_049264_E5BC.zip,-13,36
S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210606T113028_20210606T113055_038219_0482AB_9047.zip,-60,S1A_IW_SLC__1SDV_20210724T113030_20210724T113058_038919_04979F_83E2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210724T113030_20210724T113058_038919_04979F_83E2.zip,7,48
S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083.zip,-77,S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735.zip,-39,12
S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083.zip,-77,S1A_IW_SLC__1SDV_20210712T113030_20210712T113058_038744_049264_E5BC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210712T113030_20210712T113058_038744_049264_E5BC.zip,-13,24
S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083.zip,-77,S1A_IW_SLC__1SDV_20210724T113030_20210724T113058_038919_04979F_83E2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210724T113030_20210724T113058_038919_04979F_83E2.zip,7,36
S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210618T113028_20210618T113056_038394_0487DE_0083.zip,-77,S1A_IW_SLC__1SDV_20210805T113031_20210805T113059_039094_049CED_4CEC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210805T113031_20210805T113059_039094_049CED_4CEC.zip,-45,49
S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735.zip,-39,S1A_IW_SLC__1SDV_20210712T113030_20210712T113058_038744_049264_E5BC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210712T113030_20210712T113058_038744_049264_E5BC.zip,-13,12
S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735.zip,-39,S1A_IW_SLC__1SDV_20210724T113030_20210724T113058_038919_04979F_83E2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210724T113030_20210724T113058_038919_04979F_83E2.zip,7,24
S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210630T113029_20210630T113057_038569_048D1B_D735.zip,-39,S1A_IW_SLC__1SDV_20210805T113031_20210805T113059_039094_049CED_4CEC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210805T113031_20210805T113059_039094_049CED_4CEC.zip,-45,37
