Reference,Reference URL,Reference Perpendicular Baseline (meters),Secondary,Secondary URL,Secondary Perpendicular Baseline (meters),Pair Temporal Baseline (days)
S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4.zip,-49,S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,12
S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4.zip,-49,S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,24
S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4.zip,-49,S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,36
S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4.zip,-49,S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3.zip,0,48
S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4.zip,-49,S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E.zip,-33,60
S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,12
S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,24
S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3.zip,0,36
S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E.zip,-33,48
S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C.zip,-25,60
S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,12
S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3.zip,0,24
S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E.zip,-33,36
S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C.zip,-25,48
S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25.zip,-26,60
S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3.zip,0,12
S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E.zip,-33,24
S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C.zip,-25,36
S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25.zip,-26,48
S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE.zip,-21,60
S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3.zip,0,S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E.zip,-33,12
S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3.zip,0,S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C.zip,-25,24
S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3.zip,0,S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25.zip,-26,36
S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3.zip,0,S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE.zip,-21,48
S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E.zip,-33,S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C.zip,-25,12
S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E.zip,-33,S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25.zip,-26,24
S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E.zip,-33,S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE.zip,-21,36
S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E.zip,-33,S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE.zip,-26,60
S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C.zip,-25,S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25.zip,-26,12
S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C.zip,-25,S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE.zip,-21,24
S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C.zip,-25,S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE.zip,-26,48
S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25.zip,-26,S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE.zip,-21,12
S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25.zip,-26,S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE.zip,-26,36
S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200328T231603_20200328T231630_031882_03AE22_4E25.zip,-26,S1A_IW_SLC__1SDV_20200527T231606_20200527T231633_032757_03CB65_1AD1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200527T231606_20200527T231633_032757_03CB65_1AD1.zip,-79,60
S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE.zip,-21,S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE.zip,-26,24
S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE.zip,-21,S1A_IW_SLC__1SDV_20200527T231606_20200527T231633_032757_03CB65_1AD1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200527T231606_20200527T231633_032757_03CB65_1AD1.zip,-79,48
S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200409T231603_20200409T231630_032057_03B456_FEFE.zip,-21,S1A_IW_SLC__1SDV_20200608T231606_20200608T231634_032932_03D08E_4A4A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200608T231606_20200608T231634_032932_03D08E_4A4A.zip,-61,60
S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE.zip,-26,S1A_IW_SLC__1SDV_20200527T231606_20200527T231633_032757_03CB65_1AD1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200527T231606_20200527T231633_032757_03CB65_1AD1.zip,-79,24
S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE.zip,-26,S1A_IW_SLC__1SDV_20200608T231606_20200608T231634_032932_03D08E_4A4A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200608T231606_20200608T231634_032932_03D08E_4A4A.zip,-61,36
S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE.zip,-26,S1A_IW_SLC__1SDV_20200620T231607_20200620T231634_033107_03D5DC_E479,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200620T231607_20200620T231634_033107_03D5DC_E479.zip,26,48
S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200503T231604_20200503T231631_032407_03C0A1_2CAE.zip,-26,S1A_IW_SLC__1SDV_20200702T231608_20200702T231635_033282_03DB29_C7C5,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200702T231608_20200702T231635_033282_03DB29_C7C5.zip,-84,60
S1A_IW_SLC__1SDV_20200527T231606_20200527T231633_032757_03CB65_1AD1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200527T231606_20200527T231633_032757_03CB65_1AD1.zip,-79,S1A_IW_SLC__1SDV_20200608T231606_20200608T231634_032932_03D08E_4A4A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200608T231606_20200608T231634_032932_03D08E_4A4A.zip,-61,12
